@odata.etag,msdyn_aieventid,createdon,msdyn_eventtimestamp,msdyn_eventtype,msdyn_billingtype,msdyn_creditconsumed,msdyn_ismeteredevent,msdyn_conversationid,msdyn_sessionid,_msdyn_botid_value,_msdyn_botid_value@OData.Community.Display.V1.FormattedValue,_msdyn_environmentid_value,_msdyn_environmentid_value@OData.Community.Display.V1.FormattedValue,msdyn_channel,msdyn_outcome,statecode,statuscode,versionnumber,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
"W/""9828367""",b864cdd6-528a-a2ef-1521-0e2d66430a86,2026-08-26T11:53:17Z,2026-08-26T11:53:17Z,Agent action,Billed,87,true,82bf4c7d-8b9b-a1ab-51e4-a8ba6dad2234,fc92b645-9a2a-4109-793e-bc22f671413d,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,14158453,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""5162036""",124a60a5-43bd-78c1-b5da-bcbb8af2b429,2026-08-26T16:25:38Z,2026-08-26T16:25:38Z,Agent action,Billed,63,true,79896384-febb-fd51-fadd-de3833271389,787b311e-858c-ad89-7144-380b04369592,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,98390820,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""2881411""",6337aa95-e92c-5fb6-265d-985f81a02b6c,2026-08-26T09:17:04Z,2026-08-26T09:17:04Z,Agent action,Billed,24,true,b17588f1-6e72-086e-0e75-5738a1ac812f,8701d1ea-6372-8d77-c72e-c0b20b15f6ab,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,20851785,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""7699199""",f1d0ef4c-c61b-ec65-052e-4dea7ff384e7,2026-08-26T14:17:53Z,2026-08-26T14:17:53Z,Agent action,Billed,99,true,cc22ed0d-7f57-246b-e0c7-dd7657cb3078,000a4571-2b3a-b935-e674-7dde4c647d9c,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,96883947,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""3550817""",b066053e-0103-4907-f08f-b2b36b1932fc,2026-08-26T08:04:33Z,2026-08-26T08:04:33Z,Classic answer,Billed,5,true,f422a50b-0fec-dd08-2f61-8166663f1f36,9a719624-9d71-986c-1f22-310c1e2e5a03,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,81955042,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""1673289""",4ed12e85-cc03-9c5a-0ddc-d916951bd1a3,2026-08-26T19:46:38Z,2026-08-26T19:46:38Z,Classic answer,Billed,5,true,f3885744-2650-adc6-3ef7-3ce929c9be6d,d86c2506-a34e-1b6f-bc5c-b7de68a7b23c,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,47672666,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""5449032""",7a8d36a1-b413-98ee-0887-bedcc638b99c,2026-08-26T08:40:40Z,2026-08-26T08:40:40Z,Generative answer,Billed,52,true,cde4b6a9-4b26-5069-ae23-fe6997835f60,d8eddbf4-59e6-c6a7-a4ed-9ee525b68c0a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,26881642,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""6481850""",78ef930e-06a5-92bb-2156-b1cdc880b163,2026-08-26T11:39:41Z,2026-08-26T11:39:41Z,Generative answer,Zero-rated,0,false,43121aa9-e6c8-8e40-69d7-f528d21ae0a6,3f960506-df49-0ef1-ae4f-4c7af3a7d442,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,39016848,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""9550693""",33c2d8a6-d10c-796c-dbe9-34bcc807e6d2,2026-08-26T09:59:41Z,2026-08-26T09:59:41Z,Generative answer,Billed,62,true,0a3f565a-7841-8480-d377-13b7b04951fe,743fbc42-57bf-8bab-c8b0-1d3a1fd2c14e,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,51724285,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""5804259""",905105c2-ba08-aa19-535a-4f53b337d810,2026-08-26T14:09:07Z,2026-08-26T14:09:07Z,Generative answer,Zero-rated,0,false,a7b99ac1-ade2-b2ba-4e4e-161d83bbc088,a0582784-b2f8-4702-d20c-a6ba84668547,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,96694194,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""4748438""",190de33a-ba8b-9e24-f6ae-b4d36bd81d02,2026-08-26T18:36:44Z,2026-08-26T18:36:44Z,Agent action,Billed,159,true,60267994-526c-56e8-ad2e-f9cc7e69b871,ac01eb57-2bb3-cae4-fc84-d5b88d9c9510,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,81784246,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""7140834""",eb0e1dac-078e-f9eb-a89d-834154123f47,2026-08-26T12:42:07Z,2026-08-26T12:42:07Z,Agent action,Billed,27,true,55d642d3-4ba0-6cec-a288-6f2b1605c55e,0314b5de-038d-4850-748b-7514dfe9e998,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,12193389,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""6605322""",1a6be29e-1733-0041-f239-2c2295fc4963,2026-08-26T18:14:29Z,2026-08-26T18:14:29Z,Classic answer,Billed,17,true,a0310f41-86f7-1b54-2b9d-d54fa30201a0,3a884db2-13e4-05a2-b30f-60836bbbefad,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,79234908,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""2517422""",6d593fc0-18e7-6630-0754-84e96b8288ff,2026-08-26T13:28:02Z,2026-08-26T13:28:02Z,Classic answer,Billed,26,true,9ed86f2e-9c14-f841-a920-3ad9161cc101,5ebd15a3-b935-dc43-b6cd-07b0bea50b40,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,32737268,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""4976215""",4cf48372-9cf7-32e5-0383-dbdb73258dbd,2026-08-26T10:55:23Z,2026-08-26T10:55:23Z,Generative answer,Billed,50,true,b53f4d4d-d515-bf7d-075e-57cd27c3215a,d41a0075-9fa7-3130-5b85-0893635a9913,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,53491374,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""1201747""",51266f49-94fb-5bfa-95e2-6619bb271b05,2026-08-26T12:00:35Z,2026-08-26T12:00:35Z,Generative answer,Billed,44,true,a79238d1-27d9-899b-9b3c-cf068f4ff98e,d153bf10-23de-d063-84b6-caaca9bdd490,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,54826767,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""8147970""",8131c64e-02f7-3779-fd72-5bbb3066b6f5,2026-08-26T17:49:41Z,2026-08-26T17:49:41Z,Generative answer,Billed,118,true,b1f07752-b256-f4d2-9bbe-c8133c3d9165,23003c5f-7a67-e276-ff91-86167a8d5229,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,25228744,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""6629100""",961f883d-d127-fef2-4d47-525d3e6d6ead,2026-08-26T11:12:35Z,2026-08-26T11:12:35Z,Generative answer,Billed,74,true,08ad2904-fd60-7207-141e-dca7fbf5f4d8,398bd872-637b-9d74-cd28-cf282da8d94f,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,66043068,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""9143593""",dd039ed7-56d1-cf06-728b-af46031ddb61,2026-08-26T12:16:37Z,2026-08-26T12:16:37Z,Agent action,Billed,84,true,30c8e42f-5c84-b102-4a56-9aa451ac74d1,2b99d124-dcaf-fa81-8bec-22ae888a037b,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,96893383,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""1560616""",b1ad1918-fa80-2511-809b-a386c6578e5b,2026-08-26T17:07:28Z,2026-08-26T17:07:28Z,Agent action,Billed,18,true,e9a3dc9a-e734-2c39-5216-7d3990f992e1,4e25b97b-db61-2cfd-fd04-ed457c3a34db,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,29355232,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""8395966""",84f80be2-fe34-ed0d-949f-08d55a4d4032,2026-08-26T10:35:10Z,2026-08-26T10:35:10Z,Agent action,Billed,114,true,8641262e-605a-0d9b-73cc-a899ee0b86be,933bed25-773c-85e8-0b43-4138e0ec38f1,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,16090253,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""6147215""",286fa8d0-d027-f221-9518-06596fd9ff07,2026-08-26T19:14:06Z,2026-08-26T19:14:06Z,Agent action,Billed,36,true,381344da-9fff-457e-d4a1-5ce094c93bba,80275567-a080-19d9-fa4b-2e48340ef185,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,39096346,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-26,batch-2026-09-04,MOCK
"W/""5161952""",866e7521-2667-a9ce-6005-272aa75fb348,2026-08-27T10:14:24Z,2026-08-27T10:14:24Z,Classic answer,Billed,36,true,80ac02f6-b514-d520-bfcc-756a54c32f57,cbe0bae1-a569-b7bb-e4e0-0e664999d054,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,19923872,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""9171265""",758967dc-b822-bad2-8731-97db5c6d765c,2026-08-27T12:53:23Z,2026-08-27T12:53:23Z,Classic answer,Zero-rated,0,false,e257c1ac-881f-69ec-e531-d5353931c519,86a426b1-8bb4-5acf-f065-6cd7689d39e3,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,16498888,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""6592537""",d0d33a18-766a-d9ad-4b17-4c0e2d927632,2026-08-27T13:06:07Z,2026-08-27T13:06:07Z,Classic answer,Billed,24,true,bd9ec554-86f4-fa53-f8bc-f56f13083c83,cf444041-15b9-8f07-bf6b-457a7087759c,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,15178044,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""5117021""",db8791c9-2237-aa4b-a8e1-1a7157489269,2026-08-27T08:57:03Z,2026-08-27T08:57:03Z,Classic answer,Zero-rated,0,false,f89b96c9-5317-c49b-798d-c994a8b58e56,2c3b3774-a29e-673b-76bb-5cf219140f0b,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,39777729,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""9466315""",3d4c2815-e552-dbd0-fa5e-f857fd69f7a9,2026-08-27T16:31:56Z,2026-08-27T16:31:56Z,Generative answer,Billed,48,true,fc7805b2-c1f9-04f1-e9d8-9c116c957f15,0aaf1b1b-ac50-3240-b7b8-a0530992224a,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,77809736,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""7019633""",ce60e87e-2f02-f0ce-8b5b-9772bba2ec82,2026-08-27T19:23:41Z,2026-08-27T19:23:41Z,Generative answer,Billed,92,true,c09216f6-4bb3-1b75-121b-0863810bdbc7,773031fd-19c0-7821-a109-ef2f675c01d5,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,73027359,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""9625348""",ffbdd367-c7c2-6493-7ea5-9d3e8ec1b442,2026-08-27T17:07:13Z,2026-08-27T17:07:13Z,Generative answer,Zero-rated,0,false,acab7752-7c06-9c89-1d01-c80c200acf88,3ecd86e1-8a94-10b1-af71-53e1218f34a3,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,68201112,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""5585593""",7e31265d-8ba6-aadc-4050-4668c7e7c15c,2026-08-27T16:48:49Z,2026-08-27T16:48:49Z,Agent action,Billed,117,true,3e0d7151-9c1b-bdc0-49ac-838e95faf164,329cb94e-3187-234b-73af-da9016462bfa,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,13906571,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""1517023""",e02f39b0-290a-2e41-fa4f-50c276af8651,2026-08-27T12:45:35Z,2026-08-27T12:45:35Z,Agent action,Billed,48,true,55fbeef7-3786-1c60-48c6-a1d274db17d6,5d04d76c-adbf-6fb2-828e-1065d65ae920,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,38377508,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""5456081""",e44a442d-3ee8-178d-b3db-cae6f4a65a65,2026-08-27T10:32:31Z,2026-08-27T10:32:31Z,Agent action,Billed,162,true,2308b41b-4a25-07d1-c416-ac5bfa48ef41,f721eaa3-0d5e-2a0b-ffba-30b1ded711b7,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,31856624,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""6922520""",35f74567-a171-4287-8f29-9d840a827c31,2026-08-27T17:53:00Z,2026-08-27T17:53:00Z,Agent action,Billed,171,true,b340ca94-f39d-6866-da7d-98c9b5f4e80f,322b9bb1-0e8d-7351-590e-c29848ff2d07,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,60068443,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""3894846""",afe9f804-ea64-4975-b289-401657cd2bcf,2026-08-27T18:24:58Z,2026-08-27T18:24:58Z,Agent action,Zero-rated,0,false,29777b51-a579-ad49-da2a-4b21b90cdec6,5f1b2285-78c2-4891-1163-73996d06e3cd,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,44286270,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""3982357""",7398f5c5-81dc-36b8-afef-172aeed86694,2026-08-27T18:08:56Z,2026-08-27T18:08:56Z,Classic answer,Billed,39,true,115c4b94-248d-cd4e-0e19-3cf608311c3a,c0154ede-6de5-4444-37ba-abc1dcee930c,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,39000160,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""4629368""",b6dae5f9-813f-5d12-ae59-f144962ac83a,2026-08-27T10:13:09Z,2026-08-27T10:13:09Z,Classic answer,Billed,41,true,47b67a7f-b74c-3719-d4bd-f69b71b9ca55,a4f6cc03-ad79-550c-f845-5f08faf226b9,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,22732291,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""1044342""",73665fd4-d679-5e1c-dc1d-ef0ff7061aba,2026-08-27T18:43:42Z,2026-08-27T18:43:42Z,Generative answer,Zero-rated,0,false,6de65b01-6b41-19e3-88c3-b83fd0160dbb,edc87fdd-726f-c505-f201-fdef01eb6e5a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,49010115,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""8614483""",1a5984ef-7d39-f632-7e65-1cdb099f4e11,2026-08-27T10:48:00Z,2026-08-27T10:48:00Z,Generative answer,Billed,94,true,5ee0ebfa-a54e-7c27-f032-3f1e3b321be0,27ede83f-9c9c-3dac-929b-bb58acbcdcb8,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,43120520,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""6306502""",bd5a6ebf-8211-2000-16b4-3f2b1dee8ec8,2026-08-27T17:37:32Z,2026-08-27T17:37:32Z,Generative answer,Zero-rated,0,false,f8ab331e-ad76-aa21-bc22-982c6e0a2fb2,44d4d82c-58e0-1cba-00b4-4b1fdf595a4a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,20095393,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""8550372""",f84931a7-834c-cca6-f756-945345470c0d,2026-08-27T10:22:49Z,2026-08-27T10:22:49Z,Agent action,Billed,87,true,47e28ede-e83e-b503-e424-e48f989242b7,7e855680-b49d-0f7d-66d4-636165399d75,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,53680391,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""2056932""",4127fc12-3b6f-4fd0-444a-1b52919da5a5,2026-08-27T15:20:42Z,2026-08-27T15:20:42Z,Agent action,Billed,84,true,80540331-46dd-7903-5613-bd6920bfff5a,aa5c663f-51a3-b799-a241-49d2240c039a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,58918143,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""8555482""",5fae1d66-d613-9b80-d483-8f7cb0eeea41,2026-08-27T17:58:16Z,2026-08-27T17:58:16Z,Classic answer,Zero-rated,0,false,02298bae-e57e-b75d-bf0d-3525dc6164da,eacb5e08-6c4f-8103-4bd1-38d5afc8a5f5,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,44344080,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""3528140""",05f1d2bd-8fc4-8f14-8048-14c9c2979860,2026-08-27T12:41:09Z,2026-08-27T12:41:09Z,Classic answer,Billed,26,true,27304be5-b4b6-db3b-3a6b-7a56a77b094a,91d261b7-2b85-a6a4-00bb-78b66bd7fc06,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,48840119,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""8543684""",eda5eae5-3299-c736-d201-aea7ab55f7a6,2026-08-27T17:27:44Z,2026-08-27T17:27:44Z,Generative answer,Billed,68,true,29bd0d23-5838-a141-c234-2bf23503bfff,8cf64d3c-850a-464d-198c-b3a5092fd83b,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,62963056,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""8496385""",3347f392-f90e-5810-6ed2-a32ed612cb63,2026-08-27T08:43:56Z,2026-08-27T08:43:56Z,Generative answer,Billed,20,true,d2c6733c-29dd-2dfb-09eb-7885fde7144c,6c356816-f1f3-a215-e52c-c09684a83f37,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,96496372,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
"W/""6942880""",76f81140-e860-1ed6-d8ce-4235d1bfa7e1,2026-08-27T18:35:04Z,2026-08-27T18:35:04Z,Agent action,Billed,147,true,a866b20a-1b57-1b77-e55f-ed289e7e2443,43ffe6e1-149a-c29e-2882-3b7b716e6e22,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,84747485,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-27,batch-2026-09-04,MOCK
